,Temp,Date,Lat,Long,Margalefidinium polykrikoides (Cells/L),MaxWSpd,WSpd,TotPrcp
285,72.53160714285715,2020-08-31,41.5722,-71.3944,21000.0,8.4,1.9296130952380952,0.5
286,72.33339285714285,2020-09-07,41.513713,-71.363109,48000.0,12.1,2.2052083333333337,0.6000000000000001
287,72.33339285714285,2020-09-07,41.49224,-71.41896,1803.0,12.1,2.2052083333333337,0.6000000000000001
288,72.33339285714285,2020-09-07,41.5722,-71.3944,156000.0,12.1,2.2052083333333337,0.6000000000000001
289,67.92794642857143,2020-09-14,41.49224,-71.41896,752.0,13.8,4.369196428571429,0.1
290,62.934821428571425,2020-09-21,41.49224,-71.41896,429.0,12.1,2.5415178571428574,0.0
291,66.29830357142858,2020-09-28,41.49224,-71.41896,225.0,16.1,2.5447916666666663,0.6
292,63.93392857142857,2020-10-05,41.49224,-71.41896,260.0,18.5,3.824441132637854,1.6
293,61.145449101796416,2020-10-12,41.49224,-71.41896,549.0,12.9,3.4461654135338344,10.399999999999999
294,61.416607142857146,2020-10-19,41.49224,-71.41896,251.0,11.6,2.015625,4.199999999999999
295,56.33696428571429,2020-10-26,41.49224,-71.41896,235.0,16.8,3.5111607142857144,8.0
296,52.309464285714284,2020-11-02,,,,16.6,3.3470238095238094,0.0
297,54.649955290611025,2020-11-09,41.49224,-71.41896,1025.0,18.2,3.1357142857142852,4.2
298,50.636428571428574,2020-11-16,41.49224,-71.41896,237.0,14.1,4.218452380952381,0.2
299,49.190803571428575,2020-11-23,41.49224,-71.41896,228.0,12.9,2.6303571428571426,12.0
300,48.904977645305514,2020-11-30,41.49224,-71.41896,247.0,21.3,5.011755952380953,12.5
301,45.213660714285716,2020-12-07,41.49224,-71.41896,219.0,13.6,2.8224702380952382,1.5
302,40.97883928571429,2020-12-14,41.49224,-71.41896,227.0,19.2,4.325892857142857,1.3
303,42.768125,2020-12-21,41.49224,-71.41896,234.0,16.1,3.479315476190476,5.6
304,42.613839285714285,2020-12-28,41.49224,-71.41896,226.0,14.7,3.651190476190476,1.0
305,41.255267857142854,2021-01-04,41.49224,-71.41896,240.0,11.3,4.151785714285714,0.0
306,41.66964285714286,2021-01-11,41.49224,-71.41896,484.0,15.8,3.3126488095238096,1.9
307,40.50017857142857,2021-01-18,41.49224,-71.41896,261.0,14.3,3.6441964285714286,0.0
308,36.21071428571429,2021-01-25,41.49224,-71.41896,258.0,14.4,3.549107142857143,0.7
309,36.43544642857143,2021-02-01,41.49224,-71.41896,263.0,20.9,4.967410714285714,1.4
310,35.785357142857144,2021-02-08,,,,11.5,3.0805059523809524,0.4
311,36.11803571428572,2021-02-15,41.49224,-71.41896,205.0,12.6,4.029761904761905,2.5
312,38.33776785714286,2021-02-22,41.49224,-71.41896,226.0,15.0,3.3910714285714287,2.5
313,37.09571428571429,2021-03-01,,,,19.2,3.9869047619047615,0.5
314,39.19598214285714,2021-03-08,,,,17.3,3.547767857142857,0.1
315,38.917142857142856,2021-03-15,,,,18.2,3.840029761904762,1.9000000000000001
316,43.529375,2021-03-22,,,,15.9,2.575297619047619,5.3999999999999995
317,45.60982142857143,2021-03-29,41.49224,-71.41896,223.0,17.3,3.4782738095238095,6.4
318,48.18526785714286,2021-04-05,41.49224,-71.41896,215.0,12.5,3.397470238095238,0.2
319,48.728272727272724,2021-04-12,41.49224,-71.41896,209.0,16.1,4.008779761904762,2.0
320,49.21946428571429,2021-04-19,,,,15.7,3.943005952380952,1.1
321,50.23491071428572,2021-04-26,,,,17.3,3.2063988095238094,1.5
322,53.64828614008942,2021-05-03,,,,12.8,3.0427083333333336,7.3
323,54.46116071428571,2021-05-10,,,,14.7,2.349702380952381,2.2
324,59.42267857142857,2021-05-17,,,,13.9,2.2970238095238096,0.0
325,60.607946428571424,2021-05-24,,,,15.8,4.850297619047619,5.300000000000001
326,57.013571428571424,2021-05-31,,,,8.6,2.1107142857142858,2.4
327,,2021-06-07,,,,9.7,2.2398809523809526,0.5
328,66.45901162790697,2021-06-14,,,,9.6,2.1936011904761905,11.1
329,68.61339285714286,2021-06-21,,,,8.2,2.4105654761904765,3.7
330,72.47776785714287,2021-06-28,,,,15.0,2.8802083333333335,8.5
331,70.60758928571428,2021-07-05,,,,11.9,2.3181547619047618,9.7
332,71.58664310954063,2021-07-12,,,,9.5,2.0760416666666663,0.3
333,,2021-07-19,41.49224,-71.41896,939.0,10.2,1.950297619047619,10.9
334,73.02233333333334,2021-07-26,,,,11.2,2.149107142857143,10.299999999999999
335,72.23723214285715,2021-08-02,41.5722,-71.3944,2000.0,8.0,1.9517857142857142,10.6
336,74.36026785714286,2021-08-09,,,,8.7,2.219728915662651,0.5
